Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar
20.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001119790;ŞİFA ECZANESİ;SINOP DOGU-BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10,0;1,0;11,0;521,93
14.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001725984;YENİ SANAYİ ECZANESİ;ORDU MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
20.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001133086;ÇAĞDAŞ ECZANESİ;SAMSUN TERME;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
01.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001620074;VİTAMİN ECZANESI;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
18.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001469703;YOL ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
26.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001123056;VATAN ECZANESİ;ARTVIN KUZEY ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
01.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001159000;KILIÇ ECZANESİ;AMASYA GOYNUCEK+TASOVA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
19.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158089;DEVA ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
25.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001513338;MERVE ECZANESİ;TRABZON MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
06.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116263;İNCİ ECZANESİ;SINOP MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;115,0;95,0;210,0;8.990,56
01.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001417087;FİKRİ KARTAL ECZANESİ;CORUM KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
19.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001444090;VİTAMİN ECZANESI;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
22.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001472925;İLKÜVEZ ECZANESİ;ORDU BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
20.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001166572;AKADEMİ ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
04.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001190720;ŞENOL ECZANESİ;GIRESUN MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
15.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001187393;PİRAZİZ ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
26.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001275601;FARABİ ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
28.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001530380;CEREN ECZANESİ;SIVAS MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48
05.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001125005;SALIPAZARI ECZANESİ;SAMSUN DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19
13.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001633036;CANSU ECZANESİ;CORUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
22.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001278008;HAKAN ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10,0;1,0;11,0;521,93
07.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001101023;YENİ YAŞAM ECZANESİ;SAMSUN RASATHANE;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39
25.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001108602;YÜKSELEN ECZANESİ;SAMSUN BAHCELIEVLER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
18.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001500550;MAVİ ECZANE;SIVAS MERKEZ -4;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
18.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001274529;ÇAĞLA ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
26.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001514069;GÜNEŞ ECZANESİ;SAMSUN VEZIRKOPRU;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;250,0;230,0;480,0;19.544,7
01.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001460397;IRMAK ECZANESİ;ORDU DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
14.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001183975;MERKEZ ECZANESİ;CORUM GUNEYBATI ILCELER;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;10,0;4,0;14,0;600,3
08.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001264636;DERYA ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
26.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001175239;KAĞIZMAN ECZANESİ;KARS ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
18.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001443925;DOĞANKÖY ŞİFA ECZANESİ;TRABZON AKCAABAT;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
08.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001369751;SAĞLIK ECZANESİ;ORDU BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
05.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001122776;CEBECİ ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;5,0;1,0;6,0;300,15
21.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001122325;YASEMİN ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
27.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001698394;GÖZDE ECZANESİ;ERZURUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
18.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001471621;TURNA ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
22.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001165186;BEKTAŞOĞLU ECZANESİ;GIRESUN MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
27.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001503735;KÜBRA ECZANESİ;RIZE MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
29.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001186273;ÇAĞIN ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
11.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001232710;EDİS ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
01.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001169719;PETEK ECZANESİ;TRABZON DOGU ILCELER - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;1,0;0,0;1,0;78,18
04.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001752935;MERVE ECZANESİ;TRABZON DOGU ILCELER - 2;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;5,0;1,0;6,0;300,15
22.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001739394;SARE ECZANESİ;ERZURUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
25.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001137350;METİN ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
18.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001633036;CANSU ECZANESİ;CORUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;-17,0;-5,0;-22,0;-923,61
29.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001482641;HINIS ECZANESİ;ERZURUM GUNEY ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;-9,0;-3,0;-12,0;-488,97
04.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001101542;ASYA ECZANESİ;SAMSUN DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;2,0;0,0;2,0;156,36
26.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001383443;AHSEN ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
17.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001335046;ÇAMLICA ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;10,0;4,0;14,0;600,3
04.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001111756;ANIL ECZANESİ;SAMSUN BAHCELIEVLER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
22.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001260003;KARADUMAN ECZANESİ;TRABZON MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93
19.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001247509;ARIN ECZANESİ;TRABZON MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
26.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001479344;YEŞİLYURT ECZANESİ;TOKAT BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
09.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001850013;ALACA ECZANESİ;CORUM GUNEYDOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
03.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001717651;LİVA İNGEC ECZANESİ;ERZURUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
04.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001569427;HAYAT ECZANESİ;ERZURUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39
14.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001101023;YENİ YAŞAM ECZANESİ;SAMSUN RASATHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
23.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001566860;CANDAN ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
07.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001119387;BALCI ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
12.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001661350;RUKİYE ECZANESİ;AGRI MERKEZ;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;2,0;0,0;2,0;120,06
11.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001733743;ECZANE İLGİ;TOKAT DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
18.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001119387;BALCI ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
28.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001633203;YENİ ÇAĞLAYAN ECZANESİ;TRABZON MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
29.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001810734;ÜNLÜ ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
08.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001122325;YASEMİN ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
14.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001663323;ORTACAMİ ECZANESİ;SAMSUN VEZIRKOPRU;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
15.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001663354;YAŞAM ECZANESİ;SAMSUN DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
19.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001853953;MÜKAFAT ECZANESİ;TRABZON AKCAABAT;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
04.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001123711;DERMAN ECZANESİ;RIZE DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
26.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001707973;ÜSTÜNDAĞ ECZANESİ;TOKAT MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
22.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001212873;MÜGE ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
22.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001163847;KARAMANOĞLU ECZANESİ;ORDU MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93
05.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001695317;FURKAN BUCAN ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
04.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001502035;SONER ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19
03.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001132485;YENİ BAYRAKTAR ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
20.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001698622;YAŞAM ECZANESİ;ERZURUM GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
20.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001187010;YALÇIN ECZANESİ;TOKAT DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
25.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001421060;ORHAN ECZANESİ;ORDU FATSA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
06.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001264346;HAYIRLIOĞLU ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
07.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001835041;AKSU ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
20.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001122776;CEBECİ ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;250,0;230,0;480,0;19.544,7
19.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001462650;BUKET ECZANESİ;SIVAS MERKEZ -4;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
06.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001431373;ONUR ECZANESİ;ERZINCAN MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;35,0;85,0;3.908,94
25.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001111770;KIRANKÖY ECZANESİ;SAMSUN RASATHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99
17.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001416783;FATİH ECZANESİ;CORUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
14.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001702633;TONKUŞ ECZANESİ;AMASYA ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;35,0;85,0;3.908,94
01.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001713677;YENİ MEDRESEÖNÜ ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
23.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001500154;CEYHUN ECZANESİ;SIVAS MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
22.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001114146;UMUT ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
13.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001117611;YENİ BÖLGE ECZANESİ;ERZURUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;35,0;85,0;3.908,94
29.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001433582;SİTELER ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33
11.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001690800;ÇELİK ECZANESİ;SAMSUN DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
03.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001717651;LİVA İNGEC ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
28.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001454020;DEVA ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
26.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001145980;ÖZLEM ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19
06.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001527892;FEYZA ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
21.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001683642;GÜZELKENT ECZANESİ;SINOP DOGU-BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
05.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001642366;ALEYNA ECZANESİ;TRABZON MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10,0;1,0;11,0;521,93
27.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001117703;HAYAT ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
18.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001122585;JÜLİDE NAZLI ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
13.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001260157;SAĞLIK ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4,0;0,0;4,0;337,54
29.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001262625;BAHADIR ECZANESİ;TRABZON BATI ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
20.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001472376;HALK ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
19.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001149995;ONUR ECZANESİ;ORDU BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
07.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001156726;GERÇEKER ECZANESİ;ORDU UNYE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
07.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001626922;DİLA ECZANESİ;SAMSUN BAHCELIEVLER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
01.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001169931;MERKEZ ECZANESİ;TOKAT TURHAL;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
16.08.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001387571;POLAT ECZANESİ;ERZURUM MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
06.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001564019;DOĞA ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5,0;0,0;5,0;271,65
29.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001570485;FIRAT ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
12.08.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001274130;LOZAN ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4,0;0,0;4,0;337,54
20.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001117499;YENİCE ECZANESİ;SINOP DOGU-BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
19.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001683642;GÜZELKENT ECZANESİ;SINOP DOGU-BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;20,0;8,0;28,0;1.563,58
27.08.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001500697;YAREN ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
