Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar
19.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001115365;DEĞİŞİM ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4,0;0,0;4,0;337,54
04.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001417087;FİKRİ KARTAL ECZANESİ;CORUM KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
26.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001460069;TURGUT ECZANESİ;SAMSUN CANIK;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19
03.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001621934;BÜŞRA TURAN ECZANESİ;SAMSUN BAFRA;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
11.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001715237;ARAS ECZANESİ;ERZURUM GUNEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
22.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001721481;KARS ECZANESİ;KARS MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
20.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001643752;NEZİHE ECZANESİ;AGRI DIYADIN+D.BEYAZIT;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
27.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001649839;FATİH ECZANESİ;ERZURUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
03.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001565795;MEYDAN ECZANESİ;TOKAT MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
12.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001199648;EMEK ECZANESİ;TOKAT BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;100,0;60,0;160,0;7.817,88
03.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001669851;SENA ECZANESİ;TRABZON MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
18.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001335046;ÇAMLICA ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
07.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001641031;KORKMAZ ECZANESİ;TOKAT MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48
07.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001685677;AYŞE ABACI ECZANESİ;SAMSUN ATAKENT+19 MAYIS;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
21.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001450411;SEDA ECZANESİ;TRABZON MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;10,0;40,0;3.327,48
23.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001127269;VATAN ECZANESİ;SIVAS MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
12.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001138487;SAMSUN ECZANESİ;SAMSUN ATAKUM;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;2,0;0,0;2,0;221,83
07.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001455256;NESLİHAN ECZANESİ;GIRESUN MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
14.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001456918;DİLA ECZANESİ;TRABZON MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
23.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001468201;KENDİRLİ ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;1,0;0,0;1,0;78,18
11.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001647231;TUĞBA ECZANESİ;SAMSUN ATAKENT+19 MAYIS;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;3,0;0,0;3,0;156,58
20.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001475155;ODABAŞ ECZANESİ;CORUM MERKEZ -1;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;1,0;0,0;1,0;60,03
12.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001748716;EZGİ ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
21.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001756018;ZEYTÜL ECZANESİ;ARTVIN KUZEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;2,0;0,0;2,0;221,83
17.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001425471;ÇİÇEK ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
01.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001642304;FURKAN ECZANESİ;KARS MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;-2,0;0,0;-2,0;-104,39
01.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001718139;TEMİZ ECZANESİ;TOKAT ERBAA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
13.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001770779;AKABE ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10,0;1,0;11,0;521,93
13.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001422104;SERDAR ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
03.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001469864;TEKELİ ECZANESİ;TOKAT MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
13.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001479726;BOĞAZİÇİ ECZANESİ;ORDU BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;100,0;60,0;160,0;7.817,88
14.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001335046;ÇAMLICA ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
14.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001335046;ÇAMLICA ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
27.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001374250;USTA ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;22,0;8,0;30,0;2.440,15
28.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001428786;ŞAHİN ECZANESİ;TRABZON DOGU ILCELER - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
26.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001111091;ŞÜHEDA ECZANESİ;ERZURUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
07.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001112364;ŞİFA ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
07.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001563562;MERT ECZANESİ;SAMSUN ILKADIM - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
28.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001663972;SERHAT KANTAR ECZANESİ;CORUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
03.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001692101;İSTİKLAL ECZANESİ;ORDU BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
18.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001692910;AYBÜKE ECZANESİ;SIVAS MERKEZ -4;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;2,0;0,0;2,0;120,06
17.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001700653;KIR ECZANESI;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19
13.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001531691;ÇALIŞKAN ECZANESİ;CORUM MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
10.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001793846;VATAN ECZANESİ;SAMSUN BAFRA;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;10,0;3,0;13,0;600,3
07.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001559183;BAĞDAT ECZANESİ;SIVAS MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;4.219,31
28.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001183593;PAPATYA ECZANESİ;TOKAT TURHAL;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
22.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001489664;YALÇIN ECZANESİ;AGRI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
05.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001631247;HAMUR ECZANESİ;AGRI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48
17.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001752515;ADIBELLİ ECZANESİ;SAMSUN ATAKENT+19 MAYIS;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
11.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001111206;YONCALIK ECZANESİ;ERZURUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
05.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001112418;TEKMAN ECZANESİ;ERZURUM GUNEY ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48
10.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001618347;KAPLAN ECZANESİ;ERZURUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94
05.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001631247;HAMUR ECZANESİ;AGRI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
17.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001137527;YENİ HASTANE ECZANESI;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
05.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001730889;KRAL ECZANESİ;AGRI MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
20.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001800605;CERRAHPAŞA ECZANESİ;AGRI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;100,0;60,0;160,0;7.817,88
14.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001108817;ÖMÜR ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
26.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001148004;YÜKSEL ECZANESİ;CORUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
01.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001182282;MARTI ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
05.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001663323;ORTACAMİ ECZANESİ;SAMSUN VEZIRKOPRU;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
20.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001485406;MEDEA ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
26.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001774685;DEMIR ECZANESI;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
27.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001685899;ERHANLAR ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
21.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001482641;HINIS ECZANESİ;ERZURUM GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93
27.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001525607;ATİK ECZANESİ;ORDU UNYE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
15.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001730896;KÖPRÜBAŞI ECZANESİ;AGRI MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2,0;0,0;2,0;104,39
05.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001114115;ARDEŞEN ECZANESİ;RIZE DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48
12.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001104437;SERPİL ECZANESİ;ERZURUM MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;1,0;0,0;1,0;110,92
06.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001455256;NESLİHAN ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
03.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001500154;CEYHUN ECZANESİ;SIVAS MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
27.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001511051;DUYGU ECZANESİ;SAMSUN RASATHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
14.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001251612;VOLKAN ECZANESİ;TRABZON BATI ILCELER - 2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;22,0;8,0;30,0;2.440,15
05.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001114146;UMUT ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
04.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001118090;VURAL ECZANESİ;SAMSUN DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
20.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001137527;YENİ HASTANE ECZANESI;SAMSUN DOGU ILCELER - 2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
19.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001599837;MENGÜCELİ ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
28.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001600229;ŞÜKRÜPAŞA ECZANESİ;ERZURUM MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;-5,0;-2,0;-7,0;-554,6
21.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001527786;YASEMİN ECZANESİ;SAMSUN ADALET;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
14.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001101023;YENİ YAŞAM ECZANESİ;SAMSUN RASATHANE;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94
05.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001138647;ÖZLEM ECZANESİ;SINOP DOGU-BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
15.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001531332;HAYAT ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;5,0;0,0;5,0;260,96
14.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001705771;ÇAMLIHEMŞİN ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
03.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001381524;CAN ECZANESİ;ORDU BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
12.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001448883;YAŞAM ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;1,0;0,0;1,0;78,18
10.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001130917;PAZAR ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
25.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001251612;VOLKAN ECZANESİ;TRABZON BATI ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
19.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001798759;YALÇIN ECZANESİ;AGRI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94
15.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001202102;SUBAŞI ECZANESİ;ORDU MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
03.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001232949;UFUK ECZANESİ;ORDU MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
28.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001157846;BÜLBÜLOĞLU ECZANESİ;CORUM MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
24.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001625697;KANUNİ ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
20.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001506668;GÜLAKAR ECZANESİ;ERZURUM MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;100,0;60,0;160,0;7.817,88
03.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001274130;LOZAN ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
21.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001102440;VERASELİ ŞAFAK ECZANESİ;AGRI DIYADIN+D.BEYAZIT;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19
18.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001232178;BERİL ECZANESİ;TRABZON MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
06.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001123872;SELMA ECZANESİ;SIVAS MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
06.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001173136;SU ECZANESİ;GIRESUN MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;2,0;0,0;2,0;221,83
21.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001471218;ARAKLI ŞİFA ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19
10.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001496730;SEFA ECZANESİ;GIRESUN MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
27.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001485604;DOĞRUYOL ECZANESİ;SIVAS MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
08.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001493647;SELİN ECZANESİ;ORDU MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;1,0;0,0;1,0;110,92
05.02.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001145980;ÖZLEM ECZANESİ;AGRI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
24.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001726776;DEMIR ECZANESI;SAMSUN ATAKENT+19 MAYIS;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
07.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001731985;YENİ HAVZA ECZANESİ;SAMSUN HAVZA+KAVAK+LADIK;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
12.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001531332;HAYAT ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19
07.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001111343;EKŞİOĞLU ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50,0;15,0;65,0;4.219,31
19.02.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001117703;HAYAT ECZANESİ;ARTVIN KUZEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
14.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001115334;HAYAT ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
11.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001693221;CADDE YEDİTEPE ECZANESİ;CORUM MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
04.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158591;TUĞUT ECZANESİ;SIVAS MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
12.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001159543;KARAOĞLU ECZANESİ;CORUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33
26.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001110087;SEDEF ECZANESİ;SAMSUN ILKADIM - 2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
06.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001112982;TARHAN ECZANESİ;SAMSUN HURRIYET+ZAFER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;3,0;13,0;781,79
14.02.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001117079;ÇARŞAMBA ECZANESİ;SAMSUN DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;6,0;0,0;6,0;506,32
