Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar;İade
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001881093;ÇAĞLA ECZANESİ;SAMSUN VEZIRKOPRU;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001101085;YENİ AYVACIK ECZANESİ;SAMSUN DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;224;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001515882;YENİDOĞAN ECZANESİ;SAMSUN RASATHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001642748;YILDIRIM ECZANESİ;AGRI MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;337;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001116881;ÖZTÜRK ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.581;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001422081;BURÇİN ECZANESİ;AMASYA ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.581;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001120758;SIHHAT ECZANESİ;SINOP DOGU-BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;337;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001455348;PARK ECZANESİ;SAMSUN ADALET;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001177790;EKİN ECZANESİ;TOKAT DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001891580;AHSEN ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.581;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001108671;ENGİZ ECZANESİ;SAMSUN ATAKENT+19 MAYIS;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;150;60;210;23.569;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001720156;LAVANTA ECZANESİ;AMASYA MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;112;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001746101;EMİRGAN ECZANESİ;SAMSUN BAFRA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.581;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001740581;AYŞENUR ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001692156;DEFNE ECZANESİ;ORDU BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001663729;ZEYNEP ECZANESİ;AGRI DIYADIN+D.BEYAZIT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;224;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001171408;CAN ECZANESİ;KARS ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001238989;DERMAN ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;337;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001130672;DİLER ECZANESİ;ERZURUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001103454;ÖNCE SAĞLIK ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.581;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001142323;DERMAN ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;224;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001121090;ERGİN ECZANESİ;SAMSUN VEZIRKOPRU;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;50;15;65;7.295;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001163717;KARADENİZ ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;561;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001752270;YAREN ECZANESİ;GUMUSHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;112;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001651399;DAVUT DURAK ECZANESI;ORDU UNYE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;224;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001674305;CEBECİ ECZANESİ;SAMSUN VEZIRKOPRU;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;150;60;210;23.569;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001278220;KOÇ ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;-1;0;-1;-112;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001142323;DERMAN ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;2;0;2;138;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001114115;ARDEŞEN ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10;1;11;758;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001477821;DİLŞAT ECZANESİ;SAMSUN ATAKENT+19 MAYIS;FAMTREC;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6;613;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001121823;ÖZLEM ECZANESİ;ARTVIN KUZEY ILCELER;FAMTREC;Famtrec 800/26,6mg 14 Film Kaplı Tablet;1;0;1;102;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001109180;ÇINAR ECZANESİ;SAMSUN VEZIRKOPRU;FAMTREC;Famtrec 800/26,6mg 14 Film Kaplı Tablet;5;1;6;613;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001188697;SAĞLIK ECZANESİ;ORDU BATI ILCELER;FAMTREC;Famtrec 800/26,6mg 30 Film Kaplı Tablet;2;0;2;438;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001188697;SAĞLIK ECZANESİ;ORDU BATI ILCELER;FAMTREC;Famtrec 800/26,6mg 30 Film Kaplı Tablet;2;0;2;438;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001738359;SILA ECZANESİ;ORDU MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;252;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114092;ŞİMŞEK ECZANESİ;SINOP MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5;1;6;505;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001121045;KARDELEN ECZANESİ;ERZURUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5;1;6;505;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001183166;HACIOĞLU ECZANESİ;AMASYA MERZIFON;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;3;13;1.094;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001151370;ÇİĞDEM ECZANESİ;SIVAS MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;-2;0;-2;-168;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001116232;BUKET ECZANESİ;SINOP MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;84;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001121304;MÜJDE ECZANESİ;AMASYA MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;84;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001480630;HAYAT ECZANESİ;AGRI MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;3;13;1.094;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001427741;ADA ECZANESİ;SIVAS MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;894;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001153336;DURU ECZANESİ;ORDU MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30;15;45;6.705;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001425273;DOLUNAY ECZANESİ;ORDU GUNEY ILCELER -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;894;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001703197;HÜLYA ECZANESİ;TRABZON MERKEZ -3;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1.937;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001800605;CERRAHPAŞA ECZANESİ;AGRI ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;894;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001170593;ÇAKIRTAŞ ECZANESİ;AMASYA ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;894;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001756971;ERDEM ECZANESİ;TOKAT MERKEZ -2;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;3;0;3;243;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001488216;ÇİĞDEM ECZANESİ;AMASYA ILCELER;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;2;0;2;162;
06.08.2026;ALLIANCE HEALTHCARE;AH ORDU;8680001213306;DEVA ECZANESİ;GIRESUN DOGU ILCELER -1;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;1;0;1;81;
06.08.2026;ALLIANCE HEALTHCARE;AH ORDU;8680001154425;SARIKAYA ECZANESİ;ORDU UNYE;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;2;0;2;162;
06.08.2026;ALLIANCE HEALTHCARE;AH ORDU;8680001725984;YENİ SANAYİ ECZANESİ;ORDU MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;1;0;1;105;
06.08.2026;ALLIANCE HEALTHCARE;AH ORDU;8680001163717;KARADENİZ ECZANESİ;ORDU DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;ALLIANCE HEALTHCARE;AH ORDU;8680001166008;KINA ECZANESİ;ORDU GUNEY ILCELER -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;165;135;300;31.594;
06.08.2026;ALLIANCE HEALTHCARE;AH ORDU;8680001167418;GÖKALP ECZANESİ;GIRESUN MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5;0;5;527;
06.08.2026;ALLIANCE HEALTHCARE;AH ERZURUM;8680001422500;YENİ NİL ECZANESİ;ERZINCAN MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;4.423;
06.08.2026;ALLIANCE HEALTHCARE;AH ORDU;8680001172986;SOKAKBAŞI ECZANESİ;GIRESUN MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;ALLIANCE HEALTHCARE;AH ERZURUM;8680001810277;TANCA ECZANESİ;AGRI DIYADIN+D.BEYAZIT;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;3;0;3;316;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001929115;BENSU ECZANESİ;AMASYA MERZIFON;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;ALLIANCE HEALTHCARE;AH TRABZON;8680001205899;BÜYÜK ECZANESİ;TRABZON DOGU ILCELER -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50;25;75;7.898;
06.08.2026;ALLIANCE HEALTHCARE;AH TRABZON;8680001205899;BÜYÜK ECZANESİ;TRABZON DOGU ILCELER -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;4.423;
06.08.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8680001944378;AKIN ECZANESİ;SAMSUN BAFRA;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;4.423;
06.08.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8680001740802;KESKİN ECZANESİ;SAMSUN DOGU ILCELER - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8680001124213;GÜVEN ECZANESİ;SAMSUN HAVZA+KAVAK+LADIK;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8680001944378;AKIN ECZANESİ;SAMSUN BAFRA;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;4.423;
06.08.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8680001375707;GÜL ECZANESİ;SAMSUN ATAKUM;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;2;0;2;211;
06.08.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8680001129515;KIZILAY ECZANESİ;SAMSUN DOGU ILCELER - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;4.423;
06.08.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8680001601073;IHLAMUR ECZANESİ;CORUM MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;4.423;
06.08.2026;ALLIANCE HEALTHCARE;AH ERZURUM;8680001422500;YENİ NİL ECZANESİ;ERZINCAN MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;4.423;
06.08.2026;ALLIANCE HEALTHCARE;AH SAMSUN;8680001453061;ÖMÜREVLERİ ECZANESİ;SAMSUN ATAKUM;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;3;0;3;316;
06.08.2026;ALLIANCE HEALTHCARE;AH KAYSERİ;8680001117031;TANER ECZANESİ;SIVAS MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;4.423;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001317516;TUĞLUOĞLU ECZANESİ;TOKAT BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30;12;42;4.423;
06.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001827732;BAZLAMAÇ  ECZANESİ;SAMSUN TERME;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001633203;YENİ ÇAĞLAYAN ECZANESİ;TRABZON MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001205608;DİLEK ECZANESİ;TRABZON MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001549382;BENGİ ECZANESİ;SAMSUN ILKADIM - 2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001129096;DERMAN ECZANESİ;SINOP GUNEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;2;0;2;211;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001655007;YENİ LİSE ECZANESİ;SAMSUN HURRIYET+ZAFER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;3;0;3;316;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001725984;YENİ SANAYİ ECZANESİ;ORDU MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;1;0;1;105;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001688746;GUNEŞ ECZANESİ;SIVAS MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001190881;ARTOVA ECZANESİ;TOKAT BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001198634;ÇUKURÇAYIR ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001215669;ARSLAN ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10;3;13;1.369;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001709571;LOTUS ECZANESİ;ORDU DOGU ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;20;6;26;2.738;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001278220;KOÇ ECZANESİ;ORDU FATSA;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;-2;-1;-3;-316;
06.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001198634;ÇUKURÇAYIR ECZANESİ;TRABZON MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;-10;-3;-13;-1.369;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001471218;ARAKLI ŞİFA ECZANESİ;TRABZON DOGU ILCELER - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;337;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001647125;NİMET ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.581;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001121366;KARADENİZ ECZANESİ;SAMSUN ADALET;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;4;0;4;449;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001133086;ÇAĞDAŞ ECZANESİ;SAMSUN TERME;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;224;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001200238;YENİGÜN ECZANESİ;TOKAT BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;337;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001860258;DENİZ ECZANESİ;SAMSUN ATAKENT+19 MAYIS;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001141371;PELİN ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;224;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001123148;MERVE ECZANESİ;SINOP DOGU-BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3;0;3;337;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001503735;KÜBRA ECZANESİ;RIZE MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001734429;SAĞLIK ECZANESİ;TRABZON DOGU ILCELER -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;224;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001340545;YENİ HAYAT ECZANESİ;SINOP DOGU-BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10;1;11;1.235;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001114160;FAKÜLTE ECZANESİ;SAMSUN ATAKENT+19 MAYIS;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;561;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001446681;SEVİLAY ECZANESİ;TOKAT MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;224;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001156818;LOKMAN ECZANESİ;CORUM MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2;0;2;224;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001186990;İLGİ ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.581;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001265886;TURAN ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5;0;5;561;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001232710;EDİS ECZANESİ;ERZINCAN MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20;3;23;2.581;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001138487;SAMSUN ECZANESİ;SAMSUN ATAKUM;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1;0;1;112;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001485963;AHENK ECZANESİ;SAMSUN BAFRA;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10;1;11;758;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001730896;KÖPRÜBAŞI ECZANESİ;AGRI MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1;0;1;69;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001561193;BAHARDALİ ECZANESİ;TOKAT DOGU ILCELER;FAMTREC;Famtrec 800/26,6mg 14 Film Kaplı Tablet;3;0;3;307;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001112050;TÜRKER ECZANESİ;SAMSUN RASATHANE;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3;0;3;252;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001123179;YÜKSEL ECZANESİ;SINOP DOGU-BATI ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;3;13;1.094;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001545889;DEVA ECZANESİ;GIRESUN DOGU ILCELER -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;84;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001104765;GÜNDOĞDU ECZANESİ;RIZE MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1;0;1;84;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001413812;EVREN ECZANESİ;AMASYA GOYNUCEK+TASOVA;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10;3;13;1.094;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001123148;MERVE ECZANESİ;SINOP DOGU-BATI ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20;6;26;2.188;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001471591;ÖMER ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;40;20;60;5.049;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001900039;ALANLI ECZANESİ;SAMSUN ATAKENT+19 MAYIS;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;168;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001734962;GELİNCİK ECZANESİ;SINOP MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2;0;2;168;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001599844;TEKKEKÖY ECZANESİ;SAMSUN DOGU ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5;1;6;894;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001743155;NUR ECZANESİ;GUMUSHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10;3;13;1.937;
07.08.2026;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001223893;DAMLA ECZANESİ;TRABZON DUZKOY+MACKA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;1;0;1;149;
07.08.2026;İSTANBUL ECZA KOOP;İSKOOP MERKEZ;8680001470112;ÇAĞDAŞ ECZANESİ;AMASYA ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30;15;45;6.705;
