Tarih;Ana Depo;Depo;GLN;Kontak Adı;Kontak Brick;Ürün;Form;Satış Adet;Satış MF;Toplam Satış;Toplam Tutar
11.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001116980;HANDE ECZANESİ;SAMSUN ILKADIM - 2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
03.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001469864;TEKELİ ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
10.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001420681;ONUR ECZANESİ;ORDU MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
06.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001410286;CEYHUN ECZANESİ;CORUM MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
07.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001666829;ARİF ECZANESİ;ORDU DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
04.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001676798;SİNEM ECZANESİ;SAMSUN CANIK;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
09.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001202317;PINAR ECZANESİ;TRABZON DUZKOY+MACKA;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48
28.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001109937;GÜNEYSU SERDAR ECZANESİ;RIZE BATI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
24.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001164547;IŞIK ECZANESİ;GIRESUN MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;20,0;8,0;28,0;2.218,32
22.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001659869;ŞİFA ECZANESİ;RIZE BATI ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
25.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001690374;VATAN ECZANESİ;RIZE MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
09.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001522156;YENİ ARI ECZANESİ;AGRI MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
22.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001159543;KARAOĞLU ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
18.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001149254;TOLGA ECZANESİ;SIVAS MERKEZ -2;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;-15,0;-3,0;-18,0;-1.265,85
08.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001158195;ÇAĞLI ECZANESİ;CORUM MERKEZ -1;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
28.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001173051;BİLGİ ECZANESİ;GIRESUN MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93
11.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001633036;CANSU ECZANESİ;CORUM MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
07.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001647088;ÜNİVERSİTE ECZANESİ;SIVAS MERKEZ -4;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
17.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001663323;ORTACAMİ ECZANESİ;SAMSUN VEZIRKOPRU;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
18.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001713066;ZEYTİNLİK ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
03.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001260478;HUZUR ECZANESİ;TRABZON DOGU ILCELER - 2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
18.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001104222;CANSU ECZANESİ;SAMSUN DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
15.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113842;GAZİ ECZANESİ;SAMSUN HURRIYET+ZAFER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
25.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001115051;BAŞAK ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
18.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001370214;ULVİ ECZANESİ;ORDU FATSA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
09.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001133086;ÇAĞDAŞ ECZANESİ;SAMSUN TERME;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
16.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001259762;ZEHRAGÜL ECZANESİ;TRABZON MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99
18.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001701476;OKYANUS ECZANESİ;AGRI MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
25.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001268771;ERAY ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33
22.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001304233;HAKAN ECZANESİ;ARTVIN MERKEZ+DOGU+GUNEY;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
14.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001417810;ÇAKIROĞLU ECZANESİ;ORDU UNYE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
25.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001165971;MEYDAN ECZANESİ;GIRESUN MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
08.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001474653;ÇATAK ECZANESİ;TRABZON MERKEZ -1;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;-22,0;-8,0;-30,0;-2.440,15
04.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001690374;VATAN ECZANESİ;RIZE MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
09.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001187171;YÜCE ECZANESİ;GUMUSHANE;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48
07.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001251070;YAVUZ ECZANESİ;TRABZON AKCAABAT;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
15.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001172443;HAZNECİ ECZANESİ;AMASYA MERZIFON;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
27.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001104208;KARACAN ECZANESİ;SAMSUN HURRIYET+ZAFER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
28.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001277254;ÖLÇEK ECZANESİ;ORDU FATSA;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
21.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001731626;TÜRKAN ECZANESİ;ERZURUM GUNEY ILCELER;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;10,0;4,0;14,0;600,3
18.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001731756;DAĞPINAR ECZANESİ;KARS ILCELER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
17.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001235780;ERBAA ECZANESİ;TOKAT ERBAA;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
25.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001123759;KARAOĞLAN ECZANESİ;SAMSUN HAVZA+KAVAK+LADIK;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
28.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001431328;MELİS ECZANESİ;TRABZON MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;20,0;3,0;23,0;1.687,72
09.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001451517;KAVAKLI ECZANESİ;TRABZON AKCAABAT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
04.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001463916;EMİN ECZANESİ;TRABZON MERKEZ -3;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;20,0;6,0;26,0;1.086,6
05.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001469246;NUR ECZANESİ;RIZE BATI ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10,0;1,0;11,0;521,93
16.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001482641;HINIS ECZANESİ;ERZURUM GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93
04.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001115358;BİLGE ECZANESİ;SINOP MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
16.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001123872;SELMA ECZANESİ;SIVAS MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
22.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001758197;OKUMUŞ ECZANESİ;RIZE DOGU ILCELER;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93
15.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001697311;ŞİFA ECZANESİ;ERZURUM GUNEY ILCELER;PANOCER;Panocer 40 mg 14 Enterik Kaplı Tablet;5,0;1,0;6,0;300,15
18.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001122776;CEBECİ ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;115,0;85,0;200,0;8.990,56
18.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001153282;DİRİM ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
15.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001547401;BAHAR ECZANESİ;TRABZON MERKEZ -4;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;10,0;3,0;13,0;1.109,16
14.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001565856;EMEK ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;1,0;0,0;1,0;110,92
21.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001752270;YAREN ECZANESİ;GUMUSHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
10.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001723188;BİLGE ECZANESİ;ARTVIN KUZEY ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;115,0;85,0;200,0;8.990,56
24.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001110384;DİDEM ECZANESİ;SAMSUN BAFRA;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;115,0;85,0;200,0;8.990,56
04.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001113408;BAYEZIT ECZANESİ;AMASYA MERKEZ -2;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;1,0;0,0;1,0;110,92
24.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001750887;YENİ ISTANBUL ECZANESİ;AGRI ILCELER;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94
22.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001810321;FİLİZ ECZANESİ;AGRI DIYADIN+D.BEYAZIT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
14.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001185436;ŞAFAK ECZANESİ;GIRESUN DOGU ILCELER -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
21.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001745463;23 NİSAN ECZANESİ;CORUM MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
24.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001182619;KOVANLIK ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
09.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001725984;YENİ SANAYİ ECZANESİ;ORDU MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
04.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001725984;YENİ SANAYİ ECZANESİ;ORDU MERKEZ -3;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
22.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001274260;NURAN ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;3,0;0,0;3,0;253,16
18.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001145935;DİLAN ECZANESİ;AGRI DIYADIN+D.BEYAZIT;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
11.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001102822;DENİZ ECZANESİ;RIZE MERKEZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
24.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001103706;BİZİM ECZANESİ;RIZE MERKEZ;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;12,0;42,0;3.327,48
14.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001181766;HUZUR ECZANESİ;GUMUSHANE;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
29.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001604289;KOFOĞLU ECZANESİ;TRABZON MERKEZ -4;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
26.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001514380;SERPİL ECZANESİ;GIRESUN MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
16.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001166572;AKADEMİ ECZANESİ;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;2,0;0,0;2,0;168,77
04.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001167883;BURHAN ECZANESİ;TOKAT MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;5,0;1,0;6,0;390,89
16.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001170678;GÖKHAN ECZANESİ;TOKAT DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;5,0;0,0;5,0;271,65
08.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001236220;CERİTOĞLU ECZANESİ;TOKAT DOGU ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
02.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001811915;ŞİFA ECZANESİ;AGRI DIYADIN+D.BEYAZIT;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;30,0;15,0;45,0;3.327,48
04.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001147465;DAMLA GÜMÜŞAĞA ECZANESİ;CORUM MERKEZ -3;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;230,0;170,0;400,0;17.981,12
16.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001156979;DİKEN ECZANESİ;CORUM MERKEZ -1;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
24.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001117888;YILDIRIM ECZANESİ;ERZURUM GUNEY ILCELER;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;1,0;0,0;1,0;52,19
09.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001239009;BURAK ECZANESİ;ERZINCAN MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;50,0;30,0;80,0;3.908,94
03.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001715992;EKİCİ ECZANESİ;SIVAS MERKEZ -2;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;3,0;0,0;3,0;162,99
09.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001137411;ÇINAR ECZANESİ;SAMSUN ADALET;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;1,0;0,0;1,0;84,39
14.04.2025;SELÇUK ECZA DEPOSU;SELÇUK ERZURUM;8680001480630;HAYAT ECZANESİ;AGRI MERKEZ;ACİDPASS;Acidpass 10/800/165 mg 6 Çiğneme Tablet;10,0;1,0;11,0;521,93
29.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001128440;SAYAR ECZANESİ;SAMSUN HURRIYET+ZAFER;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;5,0;1,0;6,0;554,58
30.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001650309;DEMİRKOL ECZANESİ;SAMSUN ADALET;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;2,0;0,0;2,0;108,66
03.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001169931;MERKEZ ECZANESİ;TOKAT TURHAL;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
08.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001179909;YENİ ECZANESİ;AMASYA MERZIFON;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;5,0;0,0;5,0;421,93
08.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001571550;BURCU ECZANESI;TOKAT MERKEZ -1;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;10,0;1,0;11,0;843,86
24.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001604371;ŞENYURT ECZANESİ;SIVAS MERKEZ -2;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;30,0;15,0;45,0;2.345,36
16.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001642052;ESENTEPE ECZANESİ;SAMSUN VEZIRKOPRU;ACİDPASS;Acidpass 10/800/165 mg 12 Çiğneme Tablet;98,0;32,0;130,0;8.269,85
05.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001663323;ORTACAMİ ECZANESİ;SAMSUN VEZIRKOPRU;MOKSEFEN;Moksefen 400 mg 7 Film Tablet;50,0;15,0;65,0;5.545,8
11.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001120406;YALI ECZANESİ;RIZE MERKEZ;PANOCER;Panocer 40 mg 28 Enterik Kaplı Tablet;10,0;4,0;14,0;781,79
28.04.2025;SELÇUK ECZA DEPOSU;SELÇUK TRABZON;8680001163250;VERESELİ HAYAT ECZANESİ;GIRESUN BULANCAK+PIRAZIZ;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;10,0;2,0;12,0;543,3
08.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001422968;FUNDA ÜNAL ECZANESİ;CORUM KUZEY ILCELER;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33
30.04.2025;SELÇUK ECZA DEPOSU;SELÇUK SAMSUN;8680001118687;SILA ECZANESİ;SAMSUN ATAKENT+19 MAYIS;GRİPORT COLD;Griport Cold 20 Film Kaplı Tablet;1,0;0,0;1,0;54,33
